       x:             u(x):          v(x):  
     0.72880000     0.27054939     0.27054937
     0.72890000     0.27045008     0.27045006
     0.72900000     0.27035077     0.27035075
     0.72910000     0.27025146     0.27025143
     0.72920000     0.27015214     0.27015212
     0.72930000     0.27005283     0.27005280
     0.72940000     0.26995351     0.26995349
     0.72950000     0.26985419     0.26985417
     0.72960000     0.26975488     0.26975485
     0.72970000     0.26965556     0.26965554
     0.72980000     0.26955624     0.26955622
     0.72990000     0.26945692     0.26945690
     0.73000000     0.26935760     0.26935758
     0.73010000     0.26925828     0.26925826
     0.73020000     0.26915896     0.26915894
     0.73030000     0.26905964     0.26905962
     0.73040000     0.26896032     0.26896030
     0.73050000     0.26886100     0.26886097
     0.73060000     0.26876167     0.26876165
     0.73070000     0.26866235     0.26866232
     0.73080000     0.26856302     0.26856300
     0.73090000     0.26846370     0.26846367
     0.73100000     0.26836437     0.26836435
     0.73110000     0.26826504     0.26826502
     0.73120000     0.26816572     0.26816569
     0.73130000     0.26806639     0.26806637
     0.73140000     0.26796706     0.26796704
     0.73150000     0.26786773     0.26786771
     0.73160000     0.26776840     0.26776838
     0.73170000     0.26766907     0.26766905
     0.73180000     0.26756974     0.26756971
     0.73190000     0.26747040     0.26747038
     0.73200000     0.26737107     0.26737105
     0.73210000     0.26727174     0.26727171
     0.73220000     0.26717240     0.26717238
     0.73230000     0.26707307     0.26707305
     0.73240000     0.26697373     0.26697371
     0.73250000     0.26687440     0.26687437
     0.73260000     0.26677506     0.26677504
     0.73270000     0.26667572     0.26667570
     0.73280000     0.26657638     0.26657636
     0.73290000     0.26647704     0.26647702
     0.73300000     0.26637770     0.26637768
     0.73310000     0.26627836     0.26627834
     0.73320000     0.26617902     0.26617900
     0.73330000     0.26607968     0.26607966
     0.73340000     0.26598034     0.26598032
     0.73350000     0.26588100     0.26588097
     0.73360000     0.26578165     0.26578163
     0.73370000     0.26568231     0.26568229
     0.73380000     0.26558296     0.26558294
     0.73390000     0.26548362     0.26548360
     0.73400000     0.26538427     0.26538425
     0.73410000     0.26528493     0.26528490
     0.73420000     0.26518558     0.26518556
     0.73430000     0.26508623     0.26508621
     0.73440000     0.26498688     0.26498686
     0.73450000     0.26488753     0.26488751
     0.73460000     0.26478818     0.26478816
     0.73470000     0.26468883     0.26468881
     0.73480000     0.26458948     0.26458946
     0.73490000     0.26449013     0.26449011
     0.73500000     0.26439078     0.26439075
     0.73510000     0.26429142     0.26429140
     0.73520000     0.26419207     0.26419205
     0.73530000     0.26409272     0.26409269
     0.73540000     0.26399336     0.26399334
     0.73550000     0.26389400     0.26389398
     0.73560000     0.26379465     0.26379463
     0.73570000     0.26369529     0.26369527
     0.73580000     0.26359593     0.26359591
     0.73590000     0.26349657     0.26349655
     0.73600000     0.26339722     0.26339719
     0.73610000     0.26329786     0.26329783
     0.73620000     0.26319850     0.26319847
     0.73630000     0.26309914     0.26309911
     0.73640000     0.26299977     0.26299975
     0.73650000     0.26290041     0.26290039
     0.73660000     0.26280105     0.26280103
     0.73670000     0.26270169     0.26270166
     0.73680000     0.26260232     0.26260230
     0.73690000     0.26250296     0.26250293
     0.73700000     0.26240359     0.26240357
     0.73710000     0.26230423     0.26230420
     0.73720000     0.26220486     0.26220484
     0.73730000     0.26210549     0.26210547
     0.73740000     0.26200612     0.26200610
     0.73750000     0.26190676     0.26190673
     0.73760000     0.26180739     0.26180736
     0.73770000     0.26170802     0.26170800
     0.73780000     0.26160865     0.26160862
     0.73790000     0.26150928     0.26150925
     0.73800000     0.26140990     0.26140988
     0.73810000     0.26131053     0.26131051
     0.73820000     0.26121116     0.26121114
     0.73830000     0.26111179     0.26111176
     0.73840000     0.26101241     0.26101239
     0.73850000     0.26091304     0.26091302
     0.73860000     0.26081366     0.26081364
     0.73870000     0.26071429     0.26071426
     0.73880000     0.26061491     0.26061489
     0.73890000     0.26051553     0.26051551
     0.73900000     0.26041615     0.26041613
     0.73910000     0.26031678     0.26031675
     0.73920000     0.26021740     0.26021738
     0.73930000     0.26011802     0.26011800
     0.73940000     0.26001864     0.26001862
     0.73950000     0.25991926     0.25991923
     0.73960000     0.25981988     0.25981985
     0.73970000     0.25972049     0.25972047
     0.73980000     0.25962111     0.25962109
     0.73990000     0.25952173     0.25952171
     0.74000000     0.25942234     0.25942232
     0.74010000     0.25932296     0.25932294
     0.74020000     0.25922357     0.25922355
     0.74030000     0.25912419     0.25912417
     0.74040000     0.25902480     0.25902478
     0.74050000     0.25892541     0.25892539
     0.74060000     0.25882603     0.25882601
     0.74070000     0.25872664     0.25872662
     0.74080000     0.25862725     0.25862723
     0.74090000     0.25852786     0.25852784
     0.74100000     0.25842847     0.25842845
     0.74110000     0.25832908     0.25832906
     0.74120000     0.25822969     0.25822967
     0.74130000     0.25813030     0.25813028
     0.74140000     0.25803090     0.25803088
     0.74150000     0.25793151     0.25793149
     0.74160000     0.25783212     0.25783210
     0.74170000     0.25773272     0.25773270
     0.74180000     0.25763333     0.25763331
     0.74190000     0.25753393     0.25753391
     0.74200000     0.25743454     0.25743452
     0.74210000     0.25733514     0.25733512
     0.74220000     0.25723574     0.25723572
     0.74230000     0.25713635     0.25713632
     0.74240000     0.25703695     0.25703693
     0.74250000     0.25693755     0.25693753
     0.74260000     0.25683815     0.25683813
     0.74270000     0.25673875     0.25673873
     0.74280000     0.25663935     0.25663933
     0.74290000     0.25653995     0.25653993
     0.74300000     0.25644054     0.25644052
     0.74310000     0.25634114     0.25634112
     0.74320000     0.25624174     0.25624172
     0.74330000     0.25614234     0.25614231
     0.74340000     0.25604293     0.25604291
     0.74350000     0.25594353     0.25594350
     0.74360000     0.25584412     0.25584410
     0.74370000     0.25574471     0.25574469
     0.74380000     0.25564531     0.25564529
     0.74390000     0.25554590     0.25554588
     0.74400000     0.25544649     0.25544647
     0.74410000     0.25534708     0.25534706
     0.74420000     0.25524767     0.25524765
     0.74430000     0.25514827     0.25514824
     0.74440000     0.25504885     0.25504883
     0.74450000     0.25494944     0.25494942
     0.74460000     0.25485003     0.25485001
     0.74470000     0.25475062     0.25475060
     0.74480000     0.25465121     0.25465119
     0.74490000     0.25455180     0.25455177
     0.74500000     0.25445238     0.25445236
     0.74510000     0.25435297     0.25435295
     0.74520000     0.25425355     0.25425353
     0.74530000     0.25415414     0.25415412
     0.74540000     0.25405472     0.25405470
     0.74550000     0.25395530     0.25395528
     0.74560000     0.25385589     0.25385587
     0.74570000     0.25375647     0.25375645
     0.74580000     0.25365705     0.25365703
     0.74590000     0.25355763     0.25355761
     0.74600000     0.25345821     0.25345819
     0.74610000     0.25335879     0.25335877
     0.74620000     0.25325937     0.25325935
     0.74630000     0.25315995     0.25315993
     0.74640000     0.25306053     0.25306051
     0.74650000     0.25296111     0.25296108
     0.74660000     0.25286168     0.25286166
     0.74670000     0.25276226     0.25276224
     0.74680000     0.25266284     0.25266281
     0.74690000     0.25256341     0.25256339
     0.74700000     0.25246399     0.25246396
     0.74710000     0.25236456     0.25236454
     0.74720000     0.25226513     0.25226511
     0.74730000     0.25216571     0.25216569
     0.74740000     0.25206628     0.25206626
     0.74750000     0.25196685     0.25196683
     0.74760000     0.25186742     0.25186740
     0.74770000     0.25176799     0.25176797
     0.74780000     0.25166856     0.25166854
     0.74790000     0.25156913     0.25156911
     0.74800000     0.25146970     0.25146968
     0.74810000     0.25137027     0.25137025
     0.74820000     0.25127084     0.25127082
     0.74830000     0.25117141     0.25117138
     0.74840000     0.25107197     0.25107195
     0.74850000     0.25097254     0.25097252
     0.74860000     0.25087310     0.25087308
     0.74870000     0.25077367     0.25077365
     0.74880000     0.25067423     0.25067421
     0.74890000     0.25057480     0.25057478
     0.74900000     0.25047536     0.25047534
     0.74910000     0.25037592     0.25037590
     0.74920000     0.25027649     0.25027647
     0.74930000     0.25017705     0.25017703
     0.74940000     0.25007761     0.25007759
     0.74950000     0.24997817     0.24997815
     0.74960000     0.24987873     0.24987871
     0.74970000     0.24977929     0.24977927
     0.74980000     0.24967985     0.24967983
     0.74990000     0.24958041     0.24958039
     0.75000000     0.24948097     0.24948094
     0.75010000     0.24938152     0.24938150
     0.75020000     0.24928208     0.24928206
     0.75030000     0.24918264     0.24918262
     0.75040000     0.24908319     0.24908317
     0.75050000     0.24898375     0.24898373
     0.75060000     0.24888430     0.24888428
     0.75070000     0.24878486     0.24878483
     0.75080000     0.24868541     0.24868539
     0.75090000     0.24858596     0.24858594
     0.75100000     0.24848651     0.24848649
     0.75110000     0.24838707     0.24838705
     0.75120000     0.24828762     0.24828760
     0.75130000     0.24818817     0.24818815
     0.75140000     0.24808872     0.24808870
     0.75150000     0.24798927     0.24798925
     0.75160000     0.24788982     0.24788980
     0.75170000     0.24779037     0.24779035
     0.75180000     0.24769091     0.24769089
     0.75190000     0.24759146     0.24759144
     0.75200000     0.24749201     0.24749199
     0.75210000     0.24739255     0.24739253
     0.75220000     0.24729310     0.24729308
     0.75230000     0.24719365     0.24719363
     0.75240000     0.24709419     0.24709417
     0.75250000     0.24699473     0.24699471
     0.75260000     0.24689528     0.24689526
     0.75270000     0.24679582     0.24679580
     0.75280000     0.24669636     0.24669634
     0.75290000     0.24659691     0.24659689
     0.75300000     0.24649745     0.24649743
     0.75310000     0.24639799     0.24639797
     0.75320000     0.24629853     0.24629851
     0.75330000     0.24619907     0.24619905
     0.75340000     0.24609961     0.24609959
     0.75350000     0.24600015     0.24600013
     0.75360000     0.24590069     0.24590067
     0.75370000     0.24580122     0.24580120
     0.75380000     0.24570176     0.24570174
     0.75390000     0.24560230     0.24560228
     0.75400000     0.24550283     0.24550281
     0.75410000     0.24540337     0.24540335
     0.75420000     0.24530390     0.24530388
     0.75430000     0.24520444     0.24520442
     0.75440000     0.24510497     0.24510495
     0.75450000     0.24500551     0.24500549
     0.75460000     0.24490604     0.24490602
     0.75470000     0.24480657     0.24480655
     0.75480000     0.24470710     0.24470708
     0.75490000     0.24460764     0.24460762
     0.75500000     0.24450817     0.24450815
     0.75510000     0.24440870     0.24440868
     0.75520000     0.24430923     0.24430921
     0.75530000     0.24420976     0.24420974
     0.75540000     0.24411029     0.24411026
     0.75550000     0.24401081     0.24401079
     0.75560000     0.24391134     0.24391132
     0.75570000     0.24381187     0.24381185
     0.75580000     0.24371240     0.24371237
     0.75590000     0.24361292     0.24361290
     0.75600000     0.24351345     0.24351343
     0.75610000     0.24341397     0.24341395
     0.75620000     0.24331450     0.24331448
     0.75630000     0.24321502     0.24321500
     0.75640000     0.24311554     0.24311552
     0.75650000     0.24301607     0.24301605
     0.75660000     0.24291659     0.24291657
     0.75670000     0.24281711     0.24281709
     0.75680000     0.24271763     0.24271761
     0.75690000     0.24261815     0.24261813
     0.75700000     0.24251868     0.24251866
     0.75710000     0.24241920     0.24241918
     0.75720000     0.24231971     0.24231969
     0.75730000     0.24222023     0.24222021
     0.75740000     0.24212075     0.24212073
     0.75750000     0.24202127     0.24202125
     0.75760000     0.24192179     0.24192177
     0.75770000     0.24182230     0.24182228
     0.75780000     0.24172282     0.24172280
     0.75790000     0.24162334     0.24162332
     0.75800000     0.24152385     0.24152383
     0.75810000     0.24142437     0.24142435
     0.75820000     0.24132488     0.24132486
     0.75830000     0.24122539     0.24122537
     0.75840000     0.24112591     0.24112589
     0.75850000     0.24102642     0.24102640
     0.75860000     0.24092693     0.24092691
     0.75870000     0.24082745     0.24082743
     0.75880000     0.24072796     0.24072794
     0.75890000     0.24062847     0.24062845
     0.75900000     0.24052898     0.24052896
     0.75910000     0.24042949     0.24042947
     0.75920000     0.24033000     0.24032998
     0.75930000     0.24023051     0.24023049
     0.75940000     0.24013101     0.24013099
     0.75950000     0.24003152     0.24003150
     0.75960000     0.23993203     0.23993201
     0.75970000     0.23983254     0.23983252
     0.75980000     0.23973304     0.23973302
     0.75990000     0.23963355     0.23963353
     0.76000000     0.23953405     0.23953403
     0.76010000     0.23943456     0.23943454
     0.76020000     0.23933506     0.23933504
     0.76030000     0.23923557     0.23923555
     0.76040000     0.23913607     0.23913605
     0.76050000     0.23903657     0.23903655
     0.76060000     0.23893707     0.23893705
     0.76070000     0.23883758     0.23883756
     0.76080000     0.23873808     0.23873806
     0.76090000     0.23863858     0.23863856
     0.76100000     0.23853908     0.23853906
     0.76110000     0.23843958     0.23843956
     0.76120000     0.23834008     0.23834006
     0.76130000     0.23824058     0.23824056
     0.76140000     0.23814107     0.23814105
     0.76150000     0.23804157     0.23804155
     0.76160000     0.23794207     0.23794205
     0.76170000     0.23784257     0.23784255
     0.76180000     0.23774306     0.23774304
     0.76190000     0.23764356     0.23764354
     0.76200000     0.23754405     0.23754403
     0.76210000     0.23744455     0.23744453
     0.76220000     0.23734504     0.23734502
     0.76230000     0.23724554     0.23724552
     0.76240000     0.23714603     0.23714601
     0.76250000     0.23704652     0.23704650
     0.76260000     0.23694701     0.23694699
     0.76270000     0.23684751     0.23684749
     0.76280000     0.23674800     0.23674798
     0.76290000     0.23664849     0.23664847
     0.76300000     0.23654898     0.23654896
     0.76310000     0.23644947     0.23644945
     0.76320000     0.23634996     0.23634994
     0.76330000     0.23625045     0.23625043
     0.76340000     0.23615094     0.23615092
     0.76350000     0.23605142     0.23605140
     0.76360000     0.23595191     0.23595189
     0.76370000     0.23585240     0.23585238
     0.76380000     0.23575289     0.23575287
     0.76390000     0.23565337     0.23565335
     0.76400000     0.23555386     0.23555384
     0.76410000     0.23545434     0.23545432
     0.76420000     0.23535483     0.23535481
     0.76430000     0.23525531     0.23525529
     0.76440000     0.23515579     0.23515578
     0.76450000     0.23505628     0.23505626
     0.76460000     0.23495676     0.23495674
     0.76470000     0.23485724     0.23485722
     0.76480000     0.23475772     0.23475771
     0.76490000     0.23465821     0.23465819
     0.76500000     0.23455869     0.23455867
     0.76510000     0.23445917     0.23445915
     0.76520000     0.23435965     0.23435963
     0.76530000     0.23426013     0.23426011
     0.76540000     0.23416061     0.23416059
     0.76550000     0.23406108     0.23406106
     0.76560000     0.23396156     0.23396154
     0.76570000     0.23386204     0.23386202
     0.76580000     0.23376252     0.23376250
     0.76590000     0.23366299     0.23366297
     0.76600000     0.23356347     0.23356345
     0.76610000     0.23346394     0.23346393
     0.76620000     0.23336442     0.23336440
     0.76630000     0.23326489     0.23326487
     0.76640000     0.23316537     0.23316535
     0.76650000     0.23306584     0.23306582
     0.76660000     0.23296632     0.23296630
     0.76670000     0.23286679     0.23286677
     0.76680000     0.23276726     0.23276724
     0.76690000     0.23266773     0.23266771
     0.76700000     0.23256820     0.23256818
     0.76710000     0.23246867     0.23246866
     0.76720000     0.23236915     0.23236913
     0.76730000     0.23226962     0.23226960
     0.76740000     0.23217008     0.23217007
     0.76750000     0.23207055     0.23207053
     0.76760000     0.23197102     0.23197100
     0.76770000     0.23187149     0.23187147
     0.76780000     0.23177196     0.23177194
     0.76790000     0.23167243     0.23167241
     0.76800000     0.23157289     0.23157287
     0.76810000     0.23147336     0.23147334
     0.76820000     0.23137382     0.23137381
     0.76830000     0.23127429     0.23127427
     0.76840000     0.23117475     0.23117474
     0.76850000     0.23107522     0.23107520
     0.76860000     0.23097568     0.23097566
     0.76870000     0.23087615     0.23087613
     0.76880000     0.23077661     0.23077659
     0.76890000     0.23067707     0.23067705
     0.76900000     0.23057753     0.23057752
     0.76910000     0.23047800     0.23047798
     0.76920000     0.23037846     0.23037844
     0.76930000     0.23027892     0.23027890
     0.76940000     0.23017938     0.23017936
     0.76950000     0.23007984     0.23007982
     0.76960000     0.22998030     0.22998028
     0.76970000     0.22988076     0.22988074
     0.76980000     0.22978122     0.22978120
     0.76990000     0.22968167     0.22968165
     0.77000000     0.22958213     0.22958211
     0.77010000     0.22948259     0.22948257
     0.77020000     0.22938304     0.22938303
     0.77030000     0.22928350     0.22928348
     0.77040000     0.22918396     0.22918394
     0.77050000     0.22908441     0.22908439
     0.77060000     0.22898487     0.22898485
     0.77070000     0.22888532     0.22888530
     0.77080000     0.22878578     0.22878576
     0.77090000     0.22868623     0.22868621
     0.77100000     0.22858668     0.22858666
     0.77110000     0.22848713     0.22848712
     0.77120000     0.22838759     0.22838757
     0.77130000     0.22828804     0.22828802
     0.77140000     0.22818849     0.22818847
     0.77150000     0.22808894     0.22808892
     0.77160000     0.22798939     0.22798937
     0.77170000     0.22788984     0.22788982
     0.77180000     0.22779029     0.22779027
     0.77190000     0.22769074     0.22769072
     0.77200000     0.22759119     0.22759117
     0.77210000     0.22749164     0.22749162
     0.77220000     0.22739208     0.22739207
     0.77230000     0.22729253     0.22729251
     0.77240000     0.22719298     0.22719296
     0.77250000     0.22709342     0.22709341
     0.77260000     0.22699387     0.22699385
     0.77270000     0.22689432     0.22689430
     0.77280000     0.22679476     0.22679474
     0.77290000     0.22669521     0.22669519
     0.77300000     0.22659565     0.22659563
     0.77310000     0.22649609     0.22649607
     0.77320000     0.22639654     0.22639652
     0.77330000     0.22629698     0.22629696
     0.77340000     0.22619742     0.22619740
     0.77350000     0.22609786     0.22609785
     0.77360000     0.22599831     0.22599829
     0.77370000     0.22589875     0.22589873
     0.77380000     0.22579919     0.22579917
     0.77390000     0.22569963     0.22569961
     0.77400000     0.22560007     0.22560005
     0.77410000     0.22550051     0.22550049
     0.77420000     0.22540095     0.22540093
     0.77430000     0.22530138     0.22530137
     0.77440000     0.22520182     0.22520180
     0.77450000     0.22510226     0.22510224
     0.77460000     0.22500270     0.22500268
     0.77470000     0.22490313     0.22490312
     0.77480000     0.22480357     0.22480355
     0.77490000     0.22470401     0.22470399
     0.77500000     0.22460444     0.22460442
     0.77510000     0.22450488     0.22450486
     0.77520000     0.22440531     0.22440529
     0.77530000     0.22430575     0.22430573
     0.77540000     0.22420618     0.22420616
     0.77550000     0.22410661     0.22410659
     0.77560000     0.22400705     0.22400703
     0.77570000     0.22390748     0.22390746
     0.77580000     0.22380791     0.22380789
     0.77590000     0.22370834     0.22370832
     0.77600000     0.22360877     0.22360876
     0.77610000     0.22350920     0.22350919
     0.77620000     0.22340963     0.22340962
     0.77630000     0.22331006     0.22331005
     0.77640000     0.22321049     0.22321048
     0.77650000     0.22311092     0.22311090
     0.77660000     0.22301135     0.22301133
     0.77670000     0.22291178     0.22291176
     0.77680000     0.22281221     0.22281219
     0.77690000     0.22271264     0.22271262
     0.77700000     0.22261306     0.22261304
     0.77710000     0.22251349     0.22251347
     0.77720000     0.22241392     0.22241390
     0.77730000     0.22231434     0.22231432
     0.77740000     0.22221477     0.22221475
     0.77750000     0.22211519     0.22211517
     0.77760000     0.22201562     0.22201560
     0.77770000     0.22191604     0.22191602
     0.77780000     0.22181646     0.22181644
     0.77790000     0.22171689     0.22171687
     0.77800000     0.22161731     0.22161729
     0.77810000     0.22151773     0.22151771
     0.77820000     0.22141815     0.22141813
     0.77830000     0.22131857     0.22131856
     0.77840000     0.22121900     0.22121898
     0.77850000     0.22111942     0.22111940
     0.77860000     0.22101984     0.22101982
     0.77870000     0.22092026     0.22092024
     0.77880000     0.22082068     0.22082066
     0.77890000     0.22072110     0.22072108
     0.77900000     0.22062151     0.22062150
     0.77910000     0.22052193     0.22052191
     0.77920000     0.22042235     0.22042233
     0.77930000     0.22032277     0.22032275
     0.77940000     0.22022318     0.22022317
     0.77950000     0.22012360     0.22012358
     0.77960000     0.22002402     0.22002400
     0.77970000     0.21992443     0.21992441
     0.77980000     0.21982485     0.21982483
     0.77990000     0.21972526     0.21972524
     0.78000000     0.21962568     0.21962566
     0.78010000     0.21952609     0.21952607
     0.78020000     0.21942650     0.21942649
     0.78030000     0.21932692     0.21932690
     0.78040000     0.21922733     0.21922731
     0.78050000     0.21912774     0.21912772
     0.78060000     0.21902816     0.21902814
     0.78070000     0.21892857     0.21892855
     0.78080000     0.21882898     0.21882896
     0.78090000     0.21872939     0.21872937
     0.78100000     0.21862980     0.21862978
     0.78110000     0.21853021     0.21853019
     0.78120000     0.21843062     0.21843060
     0.78130000     0.21833103     0.21833101
     0.78140000     0.21823144     0.21823142
     0.78150000     0.21813185     0.21813183
     0.78160000     0.21803225     0.21803224
     0.78170000     0.21793266     0.21793264
     0.78180000     0.21783307     0.21783305
     0.78190000     0.21773347     0.21773346
     0.78200000     0.21763388     0.21763386
     0.78210000     0.21753429     0.21753427
     0.78220000     0.21743469     0.21743467
     0.78230000     0.21733510     0.21733508
     0.78240000     0.21723550     0.21723548
     0.78250000     0.21713591     0.21713589
     0.78260000     0.21703631     0.21703629
     0.78270000     0.21693671     0.21693670
     0.78280000     0.21683712     0.21683710
     0.78290000     0.21673752     0.21673750
     0.78300000     0.21663792     0.21663790
     0.78310000     0.21653832     0.21653831
     0.78320000     0.21643873     0.21643871
     0.78330000     0.21633913     0.21633911
     0.78340000     0.21623953     0.21623951
     0.78350000     0.21613993     0.21613991
     0.78360000     0.21604033     0.21604031
     0.78370000     0.21594073     0.21594071
     0.78380000     0.21584113     0.21584111
     0.78390000     0.21574153     0.21574151
     0.78400000     0.21564192     0.21564191
     0.78410000     0.21554232     0.21554230
     0.78420000     0.21544272     0.21544270
     0.78430000     0.21534312     0.21534310
     0.78440000     0.21524351     0.21524350
     0.78450000     0.21514391     0.21514389
     0.78460000     0.21504431     0.21504429
     0.78470000     0.21494470     0.21494468
     0.78480000     0.21484510     0.21484508
     0.78490000     0.21474549     0.21474547
     0.78500000     0.21464589     0.21464587
     0.78510000     0.21454628     0.21454626
     0.78520000     0.21444667     0.21444666
     0.78530000     0.21434707     0.21434705
     0.78540000     0.21424746     0.21424744
     0.78550000     0.21414785     0.21414784
     0.78560000     0.21404825     0.21404823
     0.78570000     0.21394864     0.21394862
     0.78580000     0.21384903     0.21384901
     0.78590000     0.21374942     0.21374940
     0.78600000     0.21364981     0.21364979
     0.78610000     0.21355020     0.21355018
     0.78620000     0.21345059     0.21345057
     0.78630000     0.21335098     0.21335096
     0.78640000     0.21325137     0.21325135
     0.78650000     0.21315176     0.21315174
     0.78660000     0.21305215     0.21305213
     0.78670000     0.21295253     0.21295252
     0.78680000     0.21285292     0.21285290
     0.78690000     0.21275331     0.21275329
     0.78700000     0.21265370     0.21265368
     0.78710000     0.21255408     0.21255406
     0.78720000     0.21245447     0.21245445
     0.78730000     0.21235485     0.21235484
     0.78740000     0.21225524     0.21225522
     0.78750000     0.21215562     0.21215561
     0.78760000     0.21205601     0.21205599
     0.78770000     0.21195639     0.21195637
     0.78780000     0.21185678     0.21185676
     0.78790000     0.21175716     0.21175714
     0.78800000     0.21165754     0.21165752
     0.78810000     0.21155792     0.21155791
     0.78820000     0.21145831     0.21145829
     0.78830000     0.21135869     0.21135867
     0.78840000     0.21125907     0.21125905
     0.78850000     0.21115945     0.21115943
     0.78860000     0.21105983     0.21105981
     0.78870000     0.21096021     0.21096019
     0.78880000     0.21086059     0.21086057
     0.78890000     0.21076097     0.21076095
     0.78900000     0.21066135     0.21066133
     0.78910000     0.21056173     0.21056171
     0.78920000     0.21046211     0.21046209
     0.78930000     0.21036249     0.21036247
     0.78940000     0.21026286     0.21026285
     0.78950000     0.21016324     0.21016322
     0.78960000     0.21006362     0.21006360
     0.78970000     0.20996399     0.20996398
     0.78980000     0.20986437     0.20986435
     0.78990000     0.20976475     0.20976473
     0.79000000     0.20966512     0.20966510
     0.79010000     0.20956550     0.20956548
     0.79020000     0.20946587     0.20946585
     0.79030000     0.20936625     0.20936623
     0.79040000     0.20926662     0.20926660
     0.79050000     0.20916699     0.20916698
     0.79060000     0.20906737     0.20906735
     0.79070000     0.20896774     0.20896772
     0.79080000     0.20886811     0.20886810
     0.79090000     0.20876848     0.20876847
     0.79100000     0.20866886     0.20866884
     0.79110000     0.20856923     0.20856921
     0.79120000     0.20846960     0.20846958
     0.79130000     0.20836997     0.20836995
     0.79140000     0.20827034     0.20827032
     0.79150000     0.20817071     0.20817069
     0.79160000     0.20807108     0.20807106
     0.79170000     0.20797145     0.20797143
     0.79180000     0.20787182     0.20787180
     0.79190000     0.20777219     0.20777217
     0.79200000     0.20767255     0.20767254
     0.79210000     0.20757292     0.20757290
     0.79220000     0.20747329     0.20747327
     0.79230000     0.20737366     0.20737364
     0.79240000     0.20727402     0.20727401
     0.79250000     0.20717439     0.20717437
     0.79260000     0.20707476     0.20707474
     0.79270000     0.20697512     0.20697510
     0.79280000     0.20687549     0.20687547
     0.79290000     0.20677585     0.20677583
     0.79300000     0.20667622     0.20667620
     0.79310000     0.20657658     0.20657656
     0.79320000     0.20647694     0.20647693
     0.79330000     0.20637731     0.20637729
     0.79340000     0.20627767     0.20627765
     0.79350000     0.20617803     0.20617802
     0.79360000     0.20607840     0.20607838
     0.79370000     0.20597876     0.20597874
     0.79380000     0.20587912     0.20587910
     0.79390000     0.20577948     0.20577946
     0.79400000     0.20567984     0.20567982
     0.79410000     0.20558020     0.20558018
     0.79420000     0.20548056     0.20548054
     0.79430000     0.20538092     0.20538090
     0.79440000     0.20528128     0.20528126
     0.79450000     0.20518164     0.20518162
     0.79460000     0.20508200     0.20508198
     0.79470000     0.20498236     0.20498234
     0.79480000     0.20488272     0.20488270
     0.79490000     0.20478307     0.20478306
     0.79500000     0.20468343     0.20468341
     0.79510000     0.20458379     0.20458377
     0.79520000     0.20448414     0.20448413
     0.79530000     0.20438450     0.20438448
     0.79540000     0.20428486     0.20428484
     0.79550000     0.20418521     0.20418520
     0.79560000     0.20408557     0.20408555
     0.79570000     0.20398592     0.20398591
     0.79580000     0.20388628     0.20388626
     0.79590000     0.20378663     0.20378661
     0.79600000     0.20368699     0.20368697
     0.79610000     0.20358734     0.20358732
     0.79620000     0.20348769     0.20348767
     0.79630000     0.20338804     0.20338803
     0.79640000     0.20328840     0.20328838
     0.79650000     0.20318875     0.20318873
     0.79660000     0.20308910     0.20308908
     0.79670000     0.20298945     0.20298944
     0.79680000     0.20288980     0.20288979
     0.79690000     0.20279015     0.20279014
     0.79700000     0.20269050     0.20269049
     0.79710000     0.20259085     0.20259084
     0.79720000     0.20249120     0.20249119
     0.79730000     0.20239155     0.20239154
     0.79740000     0.20229190     0.20229189
     0.79750000     0.20219225     0.20219223
     0.79760000     0.20209260     0.20209258
     0.79770000     0.20199295     0.20199293
     0.79780000     0.20189330     0.20189328
     0.79790000     0.20179364     0.20179363
     0.79800000     0.20169399     0.20169397
     0.79810000     0.20159434     0.20159432
     0.79820000     0.20149468     0.20149467
     0.79830000     0.20139503     0.20139501
     0.79840000     0.20129537     0.20129536
     0.79850000     0.20119572     0.20119570
     0.79860000     0.20109606     0.20109605
     0.79870000     0.20099641     0.20099639
     0.79880000     0.20089675     0.20089674
     0.79890000     0.20079710     0.20079708
     0.79900000     0.20069744     0.20069742
     0.79910000     0.20059778     0.20059777
     0.79920000     0.20049813     0.20049811
     0.79930000     0.20039847     0.20039845
     0.79940000     0.20029881     0.20029879
     0.79950000     0.20019915     0.20019914
     0.79960000     0.20009949     0.20009948
     0.79970000     0.19999984     0.19999982
     0.79980000     0.19990018     0.19990016
     0.79990000     0.19980052     0.19980050
     0.80000000     0.19970086     0.19970084
     0.80010000     0.19960120     0.19960118
     0.80020000     0.19950154     0.19950152
     0.80030000     0.19940188     0.19940186
     0.80040000     0.19930221     0.19930220
     0.80050000     0.19920255     0.19920254
     0.80060000     0.19910289     0.19910287
     0.80070000     0.19900323     0.19900321
     0.80080000     0.19890357     0.19890355
     0.80090000     0.19880390     0.19880389
     0.80100000     0.19870424     0.19870422
     0.80110000     0.19860458     0.19860456
     0.80120000     0.19850491     0.19850490
     0.80130000     0.19840525     0.19840523
     0.80140000     0.19830558     0.19830557
     0.80150000     0.19820592     0.19820590
     0.80160000     0.19810625     0.19810624
     0.80170000     0.19800659     0.19800657
     0.80180000     0.19790692     0.19790691
     0.80190000     0.19780726     0.19780724
     0.80200000     0.19770759     0.19770757
     0.80210000     0.19760792     0.19760791
     0.80220000     0.19750826     0.19750824
     0.80230000     0.19740859     0.19740857
